sem_bge,comp_bge,exp_bge,form_bge,skills_raw,edu_gap_norm,domain_compat_score,label,domain_name,domain_match
0.8286,0.8571,1.0,0.8,0.8571,0.2,1.0,0.7881,Administration / Secrétariat,same
0.8286,0.8571,1.0,0.8,0.8571,0.2,1.0,0.7846,Administration / Secrétariat,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.7049,Administration / Secrétariat,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.717,Administration / Secrétariat,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.7208,Administration / Secrétariat,same
0.7571,0.7143,1.0,0.8,0.7143,0.2,1.0,0.7199,Administration / Secrétariat,same
0.7571,0.7143,1.0,0.8,0.7143,0.2,1.0,0.7111,Administration / Secrétariat,same
0.7571,0.7143,1.0,0.8,0.7143,0.2,1.0,0.7389,Administration / Secrétariat,same
0.7571,0.7143,1.0,0.8,0.7143,0.2,1.0,0.7074,Administration / Secrétariat,same
0.7571,0.7143,1.0,0.8,0.7143,0.2,1.0,0.7352,Administration / Secrétariat,same
0.7571,0.7143,1.0,0.8,0.7143,0.2,1.0,0.7186,Administration / Secrétariat,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6648,Administration / Secrétariat,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6696,Administration / Secrétariat,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6558,Administration / Secrétariat,same
0.6857,0.5714,1.0,0.8,0.5714,0.2,1.0,0.6884,Administration / Secrétariat,same
0.6857,0.5714,1.0,0.8,0.5714,0.2,1.0,0.6494,Administration / Secrétariat,same
0.6857,0.5714,1.0,0.8,0.5714,0.2,1.0,0.6632,Administration / Secrétariat,same
0.6857,0.5714,1.0,0.8,0.5714,0.2,1.0,0.6647,Administration / Secrétariat,same
0.6857,0.5714,1.0,0.8,0.5714,0.2,1.0,0.6655,Administration / Secrétariat,same
0.6857,0.5714,1.0,0.8,0.5714,0.2,1.0,0.6595,Administration / Secrétariat,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.5999,Administration / Secrétariat,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.5826,Administration / Secrétariat,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.6034,Administration / Secrétariat,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.5847,Administration / Secrétariat,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.5926,Administration / Secrétariat,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.577,Administration / Secrétariat,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.5758,Administration / Secrétariat,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.5923,Administration / Secrétariat,same
0.6143,0.4286,1.0,0.8,0.4286,0.2,1.0,0.5802,Administration / Secrétariat,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5385,Administration / Secrétariat,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5449,Administration / Secrétariat,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5353,Administration / Secrétariat,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5354,Administration / Secrétariat,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5359,Administration / Secrétariat,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5448,Administration / Secrétariat,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5065,Administration / Secrétariat,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5108,Administration / Secrétariat,same
0.5429,0.2857,1.0,0.8,0.2857,0.2,1.0,0.5427,Administration / Secrétariat,same
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.2868,Administration / Secrétariat,adjacent
0.4715,0.1429,1.0,0.8,0.1429,0.2,0.65,0.3046,Administration / Secrétariat,adjacent
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.2958,Administration / Secrétariat,adjacent
0.4715,0.1429,1.0,0.8,0.1429,0.2,0.65,0.3215,Administration / Secrétariat,adjacent
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.3064,Administration / Secrétariat,adjacent
0.4715,0.1429,1.0,0.8,0.1429,0.2,0.65,0.3084,Administration / Secrétariat,adjacent
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0603,Administration / Secrétariat,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.0581,Administration / Secrétariat,different
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.04,Administration / Secrétariat,different
0.4,0.0,1.0,1.0,0.0,-0.4,0.0,0.066,Administration / Secrétariat,different
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7629,Sécurité / Protection,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7911,Sécurité / Protection,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.8041,Sécurité / Protection,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7974,Sécurité / Protection,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7795,Sécurité / Protection,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.8034,Sécurité / Protection,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7791,Sécurité / Protection,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7807,Sécurité / Protection,same
0.8286,0.8571,1.0,1.0,0.8571,0.0,1.0,0.7899,Sécurité / Protection,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.7161,Sécurité / Protection,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.7138,Sécurité / Protection,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.6908,Sécurité / Protection,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.7184,Sécurité / Protection,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.7237,Sécurité / Protection,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.7147,Sécurité / Protection,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.7426,Sécurité / Protection,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.735,Sécurité / Protection,same
0.7571,0.7143,1.0,1.0,0.7143,0.0,1.0,0.7477,Sécurité / Protection,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6665,Sécurité / Protection,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.645,Sécurité / Protection,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6521,Sécurité / Protection,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6555,Sécurité / Protection,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6742,Sécurité / Protection,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6699,Sécurité / Protection,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6602,Sécurité / Protection,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6601,Sécurité / Protection,same
0.6857,0.5714,1.0,1.0,0.5714,0.0,1.0,0.6588,Sécurité / Protection,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.5845,Sécurité / Protection,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.5967,Sécurité / Protection,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.6044,Sécurité / Protection,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.5818,Sécurité / Protection,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.5668,Sécurité / Protection,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.6066,Sécurité / Protection,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.6009,Sécurité / Protection,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.597,Sécurité / Protection,same
0.6143,0.4286,1.0,1.0,0.4286,0.0,1.0,0.5905,Sécurité / Protection,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5365,Sécurité / Protection,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5284,Sécurité / Protection,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5153,Sécurité / Protection,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5112,Sécurité / Protection,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5481,Sécurité / Protection,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5413,Sécurité / Protection,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5308,Sécurité / Protection,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5229,Sécurité / Protection,same
0.5429,0.2857,1.0,1.0,0.2857,0.0,1.0,0.5322,Sécurité / Protection,same
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.2915,Sécurité / Protection,adjacent
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.3042,Sécurité / Protection,adjacent
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.287,Sécurité / Protection,adjacent
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.2906,Sécurité / Protection,adjacent
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.279,Sécurité / Protection,adjacent
0.4715,0.1429,1.0,1.0,0.1429,0.0,0.65,0.2835,Sécurité / Protection,adjacent
0.4,0.0,1.0,1.0,0.0,-0.4,0.0,0.0585,Sécurité / Protection,different
0.4,0.0,1.0,1.0,0.0,-0.2,0.0,0.0454,Sécurité / Protection,different
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0744,Sécurité / Protection,different
0.4,0.0,1.0,1.0,0.0,-0.8,0.0,0.0503,Sécurité / Protection,different
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.785,Biologie / Recherche Scientifique,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7621,Biologie / Recherche Scientifique,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.783,Biologie / Recherche Scientifique,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.784,Biologie / Recherche Scientifique,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7786,Biologie / Recherche Scientifique,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7802,Biologie / Recherche Scientifique,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7811,Biologie / Recherche Scientifique,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.786,Biologie / Recherche Scientifique,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7653,Biologie / Recherche Scientifique,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6853,Biologie / Recherche Scientifique,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6842,Biologie / Recherche Scientifique,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7101,Biologie / Recherche Scientifique,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6652,Biologie / Recherche Scientifique,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7023,Biologie / Recherche Scientifique,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6889,Biologie / Recherche Scientifique,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.6867,Biologie / Recherche Scientifique,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.6962,Biologie / Recherche Scientifique,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.7121,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6176,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6192,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6299,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6215,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6327,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6415,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6123,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6596,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6383,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6049,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6212,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6574,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6249,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6392,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6353,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6227,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.647,Biologie / Recherche Scientifique,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6285,Biologie / Recherche Scientifique,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.548,Biologie / Recherche Scientifique,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5584,Biologie / Recherche Scientifique,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5498,Biologie / Recherche Scientifique,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5622,Biologie / Recherche Scientifique,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5324,Biologie / Recherche Scientifique,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.536,Biologie / Recherche Scientifique,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5681,Biologie / Recherche Scientifique,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5542,Biologie / Recherche Scientifique,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5438,Biologie / Recherche Scientifique,same
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2818,Biologie / Recherche Scientifique,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.2881,Biologie / Recherche Scientifique,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2914,Biologie / Recherche Scientifique,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.2748,Biologie / Recherche Scientifique,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.3183,Biologie / Recherche Scientifique,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.3033,Biologie / Recherche Scientifique,adjacent
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0683,Biologie / Recherche Scientifique,different
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0728,Biologie / Recherche Scientifique,different
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.0448,Biologie / Recherche Scientifique,different
0.4,0.0,1.0,0.4,0.0,0.6,0.0,0.0503,Biologie / Recherche Scientifique,different
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7779,Chimie Industrielle,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7894,Chimie Industrielle,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.8018,Chimie Industrielle,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7751,Chimie Industrielle,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7769,Chimie Industrielle,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7811,Chimie Industrielle,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7695,Chimie Industrielle,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7487,Chimie Industrielle,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7809,Chimie Industrielle,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6912,Chimie Industrielle,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7158,Chimie Industrielle,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7022,Chimie Industrielle,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.718,Chimie Industrielle,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6897,Chimie Industrielle,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7136,Chimie Industrielle,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.6804,Chimie Industrielle,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.7113,Chimie Industrielle,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.6972,Chimie Industrielle,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6362,Chimie Industrielle,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6207,Chimie Industrielle,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6332,Chimie Industrielle,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.631,Chimie Industrielle,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6296,Chimie Industrielle,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6303,Chimie Industrielle,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6452,Chimie Industrielle,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6183,Chimie Industrielle,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6418,Chimie Industrielle,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6208,Chimie Industrielle,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6395,Chimie Industrielle,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6531,Chimie Industrielle,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6154,Chimie Industrielle,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.5991,Chimie Industrielle,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.627,Chimie Industrielle,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6167,Chimie Industrielle,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6187,Chimie Industrielle,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.621,Chimie Industrielle,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5436,Chimie Industrielle,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5672,Chimie Industrielle,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5635,Chimie Industrielle,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5639,Chimie Industrielle,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5777,Chimie Industrielle,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5408,Chimie Industrielle,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.52,Chimie Industrielle,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5743,Chimie Industrielle,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.553,Chimie Industrielle,same
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2993,Chimie Industrielle,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.2784,Chimie Industrielle,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2838,Chimie Industrielle,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.3083,Chimie Industrielle,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2983,Chimie Industrielle,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.2742,Chimie Industrielle,adjacent
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.04,Chimie Industrielle,different
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.044,Chimie Industrielle,different
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.0586,Chimie Industrielle,different
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0582,Chimie Industrielle,different
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7756,Environnement / HSE,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7711,Environnement / HSE,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7646,Environnement / HSE,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7794,Environnement / HSE,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7564,Environnement / HSE,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7873,Environnement / HSE,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7788,Environnement / HSE,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7687,Environnement / HSE,same
0.8167,0.8333,1.0,0.6,0.8333,0.4,1.0,0.7785,Environnement / HSE,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6787,Environnement / HSE,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7128,Environnement / HSE,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.6931,Environnement / HSE,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7094,Environnement / HSE,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7101,Environnement / HSE,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6814,Environnement / HSE,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.6822,Environnement / HSE,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.6905,Environnement / HSE,same
0.7333,0.6667,1.0,0.6,0.6667,0.4,1.0,0.702,Environnement / HSE,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.638,Environnement / HSE,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.626,Environnement / HSE,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.622,Environnement / HSE,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6343,Environnement / HSE,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6262,Environnement / HSE,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6337,Environnement / HSE,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6317,Environnement / HSE,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6304,Environnement / HSE,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6204,Environnement / HSE,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6505,Environnement / HSE,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.638,Environnement / HSE,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6358,Environnement / HSE,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6235,Environnement / HSE,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6503,Environnement / HSE,same
0.65,0.5,1.0,0.8,0.5,0.2,1.0,0.6227,Environnement / HSE,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6214,Environnement / HSE,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6128,Environnement / HSE,same
0.65,0.5,1.0,0.6,0.5,0.4,1.0,0.6157,Environnement / HSE,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5365,Environnement / HSE,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5464,Environnement / HSE,same
0.5666,0.3333,1.0,1.0,0.3333,0.0,1.0,0.5516,Environnement / HSE,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5342,Environnement / HSE,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5784,Environnement / HSE,same
0.5666,0.3333,1.0,0.8,0.3333,0.2,1.0,0.5372,Environnement / HSE,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5582,Environnement / HSE,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5634,Environnement / HSE,same
0.5666,0.3333,1.0,0.6,0.3333,0.4,1.0,0.5433,Environnement / HSE,same
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2946,Environnement / HSE,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.2915,Environnement / HSE,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.3099,Environnement / HSE,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.3068,Environnement / HSE,adjacent
0.4834,0.1667,1.0,1.0,0.1667,0.0,0.65,0.2867,Environnement / HSE,adjacent
0.4834,0.1667,1.0,0.8,0.1667,0.2,0.65,0.2957,Environnement / HSE,adjacent
0.4,0.0,1.0,0.6,0.0,0.4,0.0,0.0551,Environnement / HSE,different
0.4,0.0,1.0,1.0,0.0,-0.4,0.0,0.0501,Environnement / HSE,different
0.4,0.0,1.0,0.8,0.0,0.2,0.0,0.0572,Environnement / HSE,different
0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0512,Environnement / HSE,different
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7691,Optique / Optométrie,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.776,Optique / Optométrie,same
0.8167,0.8333,1.0,1.0,0.8333,0.0,1.0,0.7779,Optique / Optométrie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7618,Optique / Optométrie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7824,Optique / Optométrie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7692,Optique / Optométrie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7675,Optique / Optométrie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7658,Optique / Optométrie,same
0.8167,0.8333,1.0,0.8,0.8333,0.2,1.0,0.7669,Optique / Optométrie,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7085,Optique / Optométrie,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7014,Optique / Optométrie,same
0.7333,0.6667,1.0,1.0,0.6667,0.0,1.0,0.7033,Optique / Optométrie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6913,Optique / Optométrie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7035,Optique / Optométrie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.708,Optique / Optométrie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.6868,Optique / Optométrie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7108,Optique / Optométrie,same
0.7333,0.6667,1.0,0.8,0.6667,0.2,1.0,0.7151,Optique / Optométrie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6396,Optique / Optométrie,same
0.65,0.5,1.0,1.0,0.5,0.0,1.0,0.6352,Optique / Optométrie,same
